LANP_label,ENG_label,AgeGroup,ST_label,n
Uto-Aztecan languages,Well,Senior,Idaho/ID,8
Vietnamese,Not at all,Adult,Delaware/DE,8
Wolof,Well,Youth,North Carolina/NC,8
Wolof,Very well,Youth,California/CA,8
Yiddish,Very well,Adult,Washington/WA,8
Afrikaans,Well,Adult,South Carolina/SC,7
Albanian,Not well,Youth,Missouri/MO,7
Albanian,Very well,Youth,Nevada/NV,7
Aleut languages,Very well,Adult,Pennsylvania/PA,7
Amharic,Not well,Adult,Alabama/AL,7
Amharic,Very well,Adult,North Dakota/ND,7
Amharic,Very well,Senior,Connecticut/CT,7
Apache languages,Very well,Adult,Idaho/ID,7
Apache languages,Very well,Senior,Florida/FL,7
Armenian,Not well,Senior,District of Columbia/DC,7
Armenian,Well,Adult,South Dakota/SD,7
Armenian,Very well,Youth,Indiana/IN,7
Bengali,Not at all,Senior,Kansas/KS,7
Bengali,Not at all,Senior,Oregon/OR,7
Burmese,Well,Senior,Minnesota/MN,7
Cajun French,Not well,Senior,Mississippi/MS,7
Cajun French,Very well,Adult,Florida/FL,7
Cantonese,Not at all,Adult,Nebraska/NE,7
Cantonese,Not well,Senior,New Mexico/NM,7
Cantonese,Well,Adult,Wyoming/WY,7
Cantonese,Very well,Senior,Rhode Island/RI,7
Cebuano,Not at all,Adult,Washington/WA,7
Cebuano,Well,Youth,Minnesota/MN,7
Cebuano,Very well,Youth,Pennsylvania/PA,7
Chamorro,Not well,Adult,Oregon/OR,7
Chamorro,Not well,Senior,Florida/FL,7
Cherokee,Not well,Adult,Ohio/OH,7
Cherokee,Not well,Senior,Florida/FL,7
Cherokee,Very well,Adult,Michigan/MI,7
Cherokee,Very well,Senior,Nevada/NV,7
Chin languages,Not well,Youth,West Virginia/WV,7
Chin languages,Not well,Senior,Georgia/GA,7
Chuukese,Well,Senior,California/CA,7
Croatian,Very well,Senior,Georgia/GA,7
Czech,Well,Senior,Kansas/KS,7
Dakota languages,Well,Adult,Texas/TX,7
Dakota languages,Well,Senior,Pennsylvania/PA,7
Dakota languages,Very well,Youth,North Carolina/NC,7
Dakota languages,Very well,Senior,Florida/FL,7
Danish,Well,Adult,Colorado/CO,7
Danish,Well,Adult,Iowa/IA,7
Danish,Very well,Adult,Vermont/VT,7
Dari,Well,Youth,Ohio/OH,7
Dari,Very well,Youth,North Dakota/ND,7
Dari,Very well,Youth,Ohio/OH,7
Dari,Very well,Adult,Nevada/NV,7
Dutch,Not well,Adult,Georgia/GA,7
Dutch,Well,Youth,Oklahoma/OK,7
Dutch,Well,Senior,Montana/MT,7
Edoid languages,Very well,Senior,Michigan/MI,7
Farsi,Not well,Youth,Illinois/IL,7
Farsi,Well,Youth,Missouri/MO,7
Farsi,Very well,Adult,Wyoming/WY,7
Filipino,Well,Youth,Tennessee/TN,7
French,Well,Youth,Nevada/NV,7
Fulah,Well,Youth,Ohio/OH,7
Fulah,Very well,Youth,Texas/TX,7
Ga,Very well,Adult,Rhode Island/RI,7
Ganda,Very well,Youth,Illinois/IL,7
German,Not at all,Youth,Illinois/IL,7
German,Not at all,Senior,Massachusetts/MA,7
Greek,Not well,Youth,Florida/FL,7
Gujarati,Well,Youth,District of Columbia/DC,7
Hebrew,Well,Adult,South Carolina/SC,7
Hebrew,Well,Senior,Connecticut/CT,7
Hindi,Not at all,Youth,New York/NY,7
Hindi,Not at all,Senior,Mississippi/MS,7
Hmong,Not at all,Senior,Georgia/GA,7
Hmong,Well,Adult,Arizona/AZ,7
Hungarian,Not well,Adult,Washington/WA,7
Hungarian,Well,Senior,West Virginia/WV,7
Hungarian,Very well,Senior,Arkansas/AR,7
Hungarian,Very well,Senior,West Virginia/WV,7
Igbo,Not at all,Senior,Pennsylvania/PA,7
Igbo,Not well,Adult,Tennessee/TN,7
Igbo,Not well,Senior,Virginia/VA,7
Ilocano,Well,Senior,Alaska/AK,7
Ilocano,Very well,Senior,Louisiana/LA,7
India N.E.C.,Very well,Youth,Minnesota/MN,7
Indonesian,Not at all,Senior,Washington/WA,7
Indonesian,Not well,Adult,South Carolina/SC,7
Indonesian,Not well,Senior,Florida/FL,7
Indonesian,Well,Adult,Rhode Island/RI,7
Indonesian,Very well,Youth,Missouri/MO,7
Indonesian,Very well,Adult,Vermont/VT,7
Irish,Not well,Adult,Texas/TX,7
Irish,Very well,Senior,Vermont/VT,7
Italian,Not well,Youth,Ohio/OH,7
Italian,Not well,Adult,Utah/UT,7
Italian,Well,Senior,Vermont/VT,7
Iu Mien,Not at all,Youth,California/CA,7
Jamaican Creole English,Very well,Youth,Washington/WA,7
Japanese,Not at all,Adult,Kansas/KS,7
Japanese,Very well,Youth,Rhode Island/RI,7
Kabuverdianu,Well,Adult,Ohio/OH,7
Kannada,Not well,Adult,Missouri/MO,7
Kannada,Not well,Senior,Illinois/IL,7
Karen languages,Not at all,Senior,Massachusetts/MA,7
Karen languages,Very well,Adult,Florida/FL,7
Khmer,Not well,Senior,District of Columbia/DC,7
Konkani,Well,Adult,Connecticut/CT,7
Konkani,Very well,Senior,Indiana/IN,7
Kurdish,Not well,Adult,Arizona/AZ,7
Kurdish,Not well,Senior,Missouri/MO,7
Lao,Well,Senior,Arizona/AZ,7
Latvian,Well,Senior,Hawaii/HI,7
Lithuanian,Well,Youth,New York/NY,7
Lithuanian,Very well,Adult,Kansas/KS,7
Lithuanian,Very well,Adult,Minnesota/MN,7
Macedonian,Not well,Senior,Maryland/MD,7
Malay,Not well,Adult,Texas/TX,7
Malayalam,Well,Youth,Kentucky/KY,7
Mandarin,Not at all,Youth,Georgia/GA,7
Mandarin,Well,Youth,Alabama/AL,7
Marathi,Not well,Youth,New York/NY,7
Marathi,Very well,Youth,Arkansas/AR,7
Marathi,Very well,Youth,Nevada/NV,7
Marshallese,Well,Adult,Nevada/NV,7
Marshallese,Very well,Senior,Washington/WA,7
Min Nan Chinese,Not well,Senior,Rhode Island/RI,7
Mongolian,Very well,Youth,New Jersey/NJ,7
Mongolian,Very well,Adult,Oregon/OR,7
Muskogean languages,Well,Adult,New Mexico/NM,7
Navajo,Not well,Adult,Massachusetts/MA,7
Navajo,Very well,Senior,Ohio/OH,7
Nepali,Not at all,Senior,Arizona/AZ,7
Nepali,Well,Youth,Louisiana/LA,7
Nepali,Well,Senior,Florida/FL,7
Norwegian,Not well,Adult,Arizona/AZ,7
Norwegian,Well,Youth,California/CA,7
Norwegian,Well,Adult,Connecticut/CT,7
Ojibwa,Not well,Youth,Wisconsin/WI,7
Ojibwa,Very well,Senior,New Mexico/NM,7
Oromo,Well,Youth,Illinois/IL,7
Other Afro-Asiatic languages,Well,Adult,Alabama/AL,7
Other and unspecified languages,Not well,Adult,Connecticut/CT,7
Other and unspecified languages,Well,Youth,Arkansas/AR,7
Other and unspecified languages,Well,Senior,Hawaii/HI,7
Other and unspecified languages,Very well,Adult,South Dakota/SD,7
Other Bantu languages,Well,Adult,Arkansas/AR,7
Other Bantu languages,Well,Senior,Washington/WA,7
Other Bantu languages,Very well,Senior,North Carolina/NC,7
Other Central and South American languages,Not well,Adult,Missouri/MO,7
Other Eastern Malayo-Polynesian languages,Not well,Senior,Missouri/MO,7
Other Eastern Malayo-Polynesian languages,Well,Adult,South Dakota/SD,7
Other Eastern Malayo-Polynesian languages,Well,Adult,Tennessee/TN,7
Other Eastern Malayo-Polynesian languages,Very well,Adult,Montana/MT,7
Other English-based Creole languages,Not well,Senior,Washington/WA,7
Other English-based Creole languages,Well,Youth,New York/NY,7
Other English-based Creole languages,Very well,Senior,Missouri/MO,7
Other Indo-European languages,Very well,Senior,South Carolina/SC,7
Other languages of Africa,Not well,Senior,Florida/FL,7
Other languages of Asia,Very well,Youth,West Virginia/WV,7
Other Mande languages,Not well,Adult,Indiana/IN,7
Other Native North American languages,Not well,Youth,Washington/WA,7
Other Native North American languages,Not well,Adult,Hawaii/HI,7
Other Native North American languages,Not well,Adult,Maine/ME,7
Other Native North American languages,Well,Youth,New York/NY,7
Other Native North American languages,Well,Senior,Nebraska/NE,7
Other Native North American languages,Well,Senior,Oregon/OR,7
Other Native North American languages,Very well,Senior,Kentucky/KY,7
Other Niger-Congo languages,Well,Youth,Oregon/OR,7
Other Philippine languages,Well,Youth,Nevada/NV,7
Other Philippine languages,Very well,Youth,Tennessee/TN,7
Other Philippine languages,Very well,Youth,Wisconsin/WI,7
Pashto,Not well,Senior,Oregon/OR,7
Pennsylvania German,Not well,Adult,Minnesota/MN,7
Polish,Not at all,Adult,Nebraska/NE,7
Polish,Well,Youth,Tennessee/TN,7
Polish,Very well,Youth,Delaware/DE,7
Portuguese,Not at all,Adult,Arkansas/AR,7
Portuguese,Not at all,Senior,Kentucky/KY,7
Portuguese,Well,Senior,Hawaii/HI,7
Punjabi,Not at all,Adult,Georgia/GA,7
Romanian,Not at all,Adult,New Jersey/NJ,7
Romanian,Well,Adult,Idaho/ID,7
Samoan,Not well,Adult,Tennessee/TN,7
Samoan,Very well,Youth,Massachusetts/MA,7
Samoan,Very well,Youth,Virginia/VA,7
Samoan,Very well,Senior,Louisiana/LA,7
Serbian,Not well,Adult,Texas/TX,7
Serbian,Well,Adult,Oklahoma/OK,7
Serbian,Very well,Adult,Mississippi/MS,7
Serbian,Very well,Adult,South Carolina/SC,7
Serbian,Very well,Senior,Georgia/GA,7
Shona,Very well,Adult,Rhode Island/RI,7
Sinhala,Very well,Youth,Idaho/ID,7
Slovak,Not at all,Senior,Pennsylvania/PA,7
Somali,Not at all,Adult,Utah/UT,7
Somali,Well,Senior,Arizona/AZ,7
Somali,Very well,Senior,Connecticut/CT,7
Swahili,Well,Adult,New Mexico/NM,7
Swedish,Not well,Adult,Minnesota/MN,7
Swedish,Well,Youth,Oregon/OR,7
Swedish,Well,Adult,Kentucky/KY,7
Swedish,Well,Adult,South Carolina/SC,7
Swedish,Very well,Senior,Maine/ME,7
Swiss German,Well,Youth,Kansas/KS,7
Swiss German,Very well,Senior,Alaska/AK,7
Swiss German,Very well,Senior,Missouri/MO,7
Tagalog,Not well,Youth,Indiana/IN,7
Tagalog,Not well,Senior,Idaho/ID,7
Tamil,Well,Youth,Connecticut/CT,7
Tamil,Very well,Youth,New Mexico/NM,7
Telugu,Not at all,Adult,Colorado/CO,7
Thai,Not at all,Adult,Utah/UT,7
Thai,Not well,Youth,Oklahoma/OK,7
Thai,Not well,Senior,Utah/UT,7
Thai,Well,Senior,Wyoming/WY,7
Thai,Very well,Senior,West Virginia/WV,7
Tibetan,Well,Adult,Arizona/AZ,7
Tigrinya,Not at all,Adult,Indiana/IN,7
Tigrinya,Well,Senior,Nevada/NV,7
Tongan,Well,Youth,Utah/UT,7
Tongan,Very well,Senior,Oregon/OR,7
Turkish,Not at all,Adult,Missouri/MO,7
Turkish,Very well,Senior,Arkansas/AR,7
Ukrainian,Not at all,Adult,South Dakota/SD,7
Ukrainian,Not at all,Senior,Indiana/IN,7
Ukrainian,Very well,Senior,Kansas/KS,7
Urdu,Not well,Youth,Arizona/AZ,7
Urdu,Well,Adult,Wyoming/WY,7
Uto-Aztecan languages,Well,Adult,Iowa/IA,7
Vietnamese,Well,Youth,West Virginia/WV,7
Wolof,Very well,Adult,Arizona/AZ,7
Yiddish,Not well,Senior,Florida/FL,7
Yiddish,Well,Senior,Connecticut/CT,7
Yoruba,Not at all,Senior,Rhode Island/RI,7
Yoruba,Well,Senior,Michigan/MI,7
Afrikaans,Well,Senior,Ohio/OH,6
Afrikaans,Very well,Youth,Minnesota/MN,6
Akan (incl. Twi),Well,Senior,Oregon/OR,6
Albanian,Not at all,Senior,Missouri/MO,6
Aleut languages,Not well,Youth,Missouri/MO,6
Aleut languages,Very well,Adult,Arizona/AZ,6
Aleut languages,Very well,Adult,Illinois/IL,6
Amharic,Not well,Senior,Illinois/IL,6
Apache languages,Very well,Senior,Washington/WA,6
Arabic,Not at all,Youth,Indiana/IN,6
Arabic,Well,Youth,Nevada/NV,6
Armenian,Not at all,Senior,Florida/FL,6
Armenian,Very well,Adult,Vermont/VT,6
Bengali,Not at all,Youth,California/CA,6
Bengali,Not at all,Senior,Missouri/MO,6
Bengali,Very well,Youth,Mississippi/MS,6
Bosnian,Very well,Youth,Louisiana/LA,6
Bulgarian,Not well,Youth,Iowa/IA,6
Bulgarian,Well,Senior,Delaware/DE,6
Cajun French,Very well,Adult,Michigan/MI,6
Cantonese,Not at all,Youth,New York/NY,6
Cantonese,Not at all,Adult,New Hampshire/NH,6
Cantonese,Not well,Senior,Kentucky/KY,6
Cantonese,Well,Youth,Colorado/CO,6
Cebuano,Well,Adult,South Dakota/SD,6
Cebuano,Very well,Senior,Ohio/OH,6
Chamorro,Not well,Adult,Ohio/OH,6
Chamorro,Very well,Youth,Mississippi/MS,6
Chamorro,Very well,Youth,Texas/TX,6
Chamorro,Very well,Senior,Alabama/AL,6
Chamorro,Very well,Senior,Maine/ME,6
Chamorro,Very well,Senior,Mississippi/MS,6
Cherokee,Well,Senior,Kansas/KS,6
Cherokee,Very well,Youth,Alabama/AL,6
Cherokee,Very well,Senior,New Jersey/NJ,6
Cherokee,Very well,Senior,Virginia/VA,6
Chin languages,Not well,Senior,Indiana/IN,6
Croatian,Not at all,Adult,Illinois/IL,6
Croatian,Well,Adult,Kentucky/KY,6
Croatian,Very well,Youth,New Jersey/NJ,6
Croatian,Very well,Senior,Rhode Island/RI,6
Czech,Very well,Senior,New Mexico/NM,6
Dakota languages,Very well,Senior,Colorado/CO,6
Danish,Not well,Senior,South Dakota/SD,6
Danish,Well,Adult,Wisconsin/WI,6
Dutch,Well,Adult,Idaho/ID,6
Farsi,Not well,Senior,Arkansas/AR,6
Filipino,Not at all,Senior,Maine/ME,6
Filipino,Not at all,Senior,Tennessee/TN,6
Filipino,Not well,Youth,West Virginia/WV,6
Filipino,Not well,Senior,Kansas/KS,6
Filipino,Well,Youth,Iowa/IA,6
Filipino,Well,Senior,Minnesota/MN,6
Finnish,Well,Youth,Minnesota/MN,6
Finnish,Well,Senior,Maine/ME,6
Finnish,Very well,Youth,South Dakota/SD,6
Finnish,Very well,Senior,South Dakota/SD,6
French,Not well,Youth,Hawaii/HI,6
Ga,Very well,Senior,Delaware/DE,6
German,Not at all,Senior,New Hampshire/NH,6
Greek,Not well,Senior,Idaho/ID,6
Greek,Not well,Senior,Mississippi/MS,6
Haitian,Not well,Senior,Kentucky/KY,6
Haitian,Well,Adult,Oklahoma/OK,6
Hawaiian,Not well,Youth,California/CA,6
Hawaiian,Not well,Senior,Arizona/AZ,6
Hawaiian,Well,Youth,California/CA,6
Hawaiian,Well,Senior,Rhode Island/RI,6
Hebrew,Well,Adult,Alabama/AL,6
Hebrew,Well,Senior,Michigan/MI,6
Hindi,Not well,Youth,Michigan/MI,6
Hindi,Not well,Youth,Mississippi/MS,6
Hmong,Not well,Youth,Ohio/OH,6
Hmong,Very well,Senior,Illinois/IL,6
Hungarian,Well,Adult,Iowa/IA,6
Igbo,Not well,Youth,Illinois/IL,6
Ilocano,Well,Youth,Kentucky/KY,6
Ilocano,Well,Adult,Missouri/MO,6
Ilocano,Very well,Adult,Connecticut/CT,6
Ilocano,Very well,Adult,Oklahoma/OK,6
India N.E.C.,Not at all,Senior,Texas/TX,6
India N.E.C.,Well,Youth,Alabama/AL,6
India N.E.C.,Very well,Adult,District of Columbia/DC,6
Indonesian,Well,Youth,New Jersey/NJ,6
Indonesian,Well,Senior,Connecticut/CT,6
Indonesian,Very well,Adult,Alaska/AK,6
Irish,Not well,Senior,Colorado/CO,6
Irish,Very well,Youth,Maine/ME,6
Japanese,Not at all,Youth,New Mexico/NM,6
Japanese,Not well,Adult,Alaska/AK,6
Japanese,Very well,Youth,Wyoming/WY,6
Kannada,Well,Senior,Tennessee/TN,6
Karen languages,Not at all,Youth,Washington/WA,6
Karen languages,Not at all,Adult,Arizona/AZ,6
Khmer,Not at all,Adult,Tennessee/TN,6
Khmer,Not at all,Senior,Wisconsin/WI,6
Khmer,Not well,Adult,Alaska/AK,6
Korean,Not well,Senior,Idaho/ID,6
Kurdish,Not well,Adult,Massachusetts/MA,6
Lao,Not well,Youth,Florida/FL,6
Lao,Not well,Senior,Alaska/AK,6
Latvian,Well,Youth,New York/NY,6
Manding languages,Very well,Adult,Indiana/IN,6
Marathi,Not at all,Adult,Missouri/MO,6
Marathi,Well,Adult,Alabama/AL,6
Marathi,Very well,Senior,Missouri/MO,6
Marshallese,Very well,Adult,Connecticut/CT,6
Mongolian,Very well,Youth,Pennsylvania/PA,6
Muskogean languages,Well,Youth,Alabama/AL,6
Muskogean languages,Very well,Adult,Maryland/MD,6
Muskogean languages,Very well,Senior,Arizona/AZ,6
Muskogean languages,Very well,Senior,Georgia/GA,6
Navajo,Well,Adult,Idaho/ID,6
Navajo,Very well,Senior,Tennessee/TN,6
Nepali,Well,Senior,Georgia/GA,6
Nepali,Well,Senior,Oregon/OR,6
Nilo-Saharan languages,Well,Adult,Arkansas/AR,6
Nilo-Saharan languages,Very well,Senior,Pennsylvania/PA,6
Norwegian,Well,Senior,Oregon/OR,6
Norwegian,Very well,Youth,Wyoming/WY,6
Ojibwa,Not well,Youth,Michigan/MI,6
Ojibwa,Well,Senior,Michigan/MI,6
Other Afro-Asiatic languages,Not well,Senior,Georgia/GA,6
Other Afro-Asiatic languages,Very well,Youth,South Carolina/SC,6
Other and unspecified languages,Well,Adult,Vermont/VT,6
Other and unspecified languages,Very well,Senior,South Dakota/SD,6
Other Central and South American languages,Very well,Youth,New Mexico/NM,6
Other Central and South American languages,Very well,Adult,Alabama/AL,6
Other Central and South American languages,Very well,Senior,Delaware/DE,6
Other Eastern Malayo-Polynesian languages,Not well,Youth,California/CA,6
Other Eastern Malayo-Polynesian languages,Well,Adult,New Mexico/NM,6
Other Eastern Malayo-Polynesian languages,Very well,Senior,New York/NY,6
Other English-based Creole languages,Very well,Youth,New Hampshire/NH,6
Other English-based Creole languages,Very well,Senior,Illinois/IL,6
Other English-based Creole languages,Very well,Senior,North Carolina/NC,6
Other Indo-European languages,Not well,Senior,Massachusetts/MA,6
Other Indo-European languages,Not well,Senior,Virginia/VA,6
Other Indo-European languages,Well,Youth,Wisconsin/WI,6
Other Indo-Iranian languages,Well,Senior,Massachusetts/MA,6
Other languages of Africa,Not at all,Senior,New York/NY,6
Other languages of Africa,Very well,Senior,Massachusetts/MA,6
Other languages of Asia,Not well,Senior,Virginia/VA,6
Other Native North American languages,Not at all,Adult,South Dakota/SD,6
Other Native North American languages,Not well,Adult,Kansas/KS,6
Other Native North American languages,Well,Adult,Louisiana/LA,6
Other Native North American languages,Well,Adult,Missouri/MO,6
Other Native North American languages,Well,Adult,Ohio/OH,6
Other Native North American languages,Well,Senior,Iowa/IA,6
Other Native North American languages,Very well,Senior,Indiana/IN,6
Other Native North American languages,Very well,Senior,West Virginia/WV,6
Other Niger-Congo languages,Well,Adult,Kansas/KS,6
Other Philippine languages,Not at all,Senior,South Carolina/SC,6
Pashto,Well,Youth,Missouri/MO,6
Pashto,Well,Youth,Pennsylvania/PA,6
Pashto,Well,Adult,Arkansas/AR,6
Pennsylvania German,Well,Adult,West Virginia/WV,6
Polish,Not well,Youth,Arkansas/AR,6
Polish,Well,Adult,Vermont/VT,6
Portuguese,Not at all,Adult,Louisiana/LA,6
Portuguese,Not well,Youth,New Hampshire/NH,6
Portuguese,Well,Senior,New Mexico/NM,6
Punjabi,Very well,Youth,Alabama/AL,6
Romanian,Not well,Youth,Massachusetts/MA,6
Russian,Not at all,Adult,Michigan/MI,6
Russian,Not well,Adult,Vermont/VT,6
Russian,Not well,Senior,District of Columbia/DC,6
Samoan,Not well,Adult,Massachusetts/MA,6
Samoan,Very well,Youth,Georgia/GA,6
Samoan,Very well,Youth,Idaho/ID,6
Samoan,Very well,Senior,Illinois/IL,6
Serbocroatian,Well,Senior,Maine/ME,6
Shona,Very well,Adult,South Carolina/SC,6
Swedish,Well,Senior,Louisiana/LA,6
Swedish,Very well,Youth,Missouri/MO,6
Swiss German,Not well,Adult,Arkansas/AR,6
Swiss German,Well,Adult,New Hampshire/NH,6
Tagalog,Not at all,Senior,Pennsylvania/PA,6
Tagalog,Well,Senior,New Hampshire/NH,6
Tamil,Not well,Senior,Georgia/GA,6
Tamil,Very well,Youth,Alabama/AL,6
Tamil,Very well,Senior,Maine/ME,6
Telugu,Not well,Adult,Hawaii/HI,6
Telugu,Well,Adult,Mississippi/MS,6
Thai,Not at all,Senior,Montana/MT,6
Thai,Not well,Senior,Wisconsin/WI,6
Thai,Well,Senior,Vermont/VT,6
Tibetan,Not well,Adult,Kentucky/KY,6
Tibetan,Very well,Senior,Colorado/CO,6
Turkish,Very well,Senior,Maine/ME,6
Ukrainian,Not well,Youth,Louisiana/LA,6
Ukrainian,Well,Adult,Vermont/VT,6
Urdu,Well,Senior,Colorado/CO,6
Uto-Aztecan languages,Not well,Adult,New Mexico/NM,6
Uto-Aztecan languages,Very well,Adult,Alaska/AK,6
Vietnamese,Not at all,Adult,Arkansas/AR,6
Vietnamese,Not well,Senior,West Virginia/WV,6
Vietnamese,Well,Youth,Rhode Island/RI,6
Yiddish,Not well,Senior,Arizona/AZ,6
Yiddish,Very well,Adult,South Carolina/SC,6
Yiddish,Very well,Senior,Vermont/VT,6
Yoruba,Well,Senior,Kentucky/KY,6
Afrikaans,Not well,Senior,North Carolina/NC,5
Akan (incl. Twi),Not well,Senior,Georgia/GA,5
Akan (incl. Twi),Very well,Senior,Kentucky/KY,5
Albanian,Not well,Senior,Maryland/MD,5
Albanian,Not well,Senior,West Virginia/WV,5
Albanian,Very well,Senior,Hawaii/HI,5
Aleut languages,Not at all,Youth,Alaska/AK,5
Aleut languages,Very well,Youth,South Carolina/SC,5
Apache languages,Very well,Adult,Alaska/AK,5
Assyrian Neo-Aramaic,Very well,Adult,Louisiana/LA,5
Bengali,Well,Adult,Rhode Island/RI,5
Bosnian,Not well,Senior,New Hampshire/NH,5
Bosnian,Very well,Adult,Rhode Island/RI,5
Bulgarian,Not at all,Senior,Delaware/DE,5
Bulgarian,Not well,Adult,Kansas/KS,5
Bulgarian,Well,Youth,Massachusetts/MA,5
Burmese,Very well,Adult,Arkansas/AR,5
Cajun French,Very well,Senior,Maryland/MD,5
Cantonese,Well,Senior,Tennessee/TN,5
Cantonese,Very well,Senior,Kentucky/KY,5
Cantonese,Very well,Senior,New Hampshire/NH,5
Cebuano,Well,Senior,Colorado/CO,5
Chamorro,Very well,Adult,Alabama/AL,5
Cherokee,Very well,Youth,Pennsylvania/PA,5
Cherokee,Very well,Youth,Virginia/VA,5
Cherokee,Very well,Adult,Idaho/ID,5
Cherokee,Very well,Senior,Michigan/MI,5
Chin languages,Well,Adult,Missouri/MO,5
Chuukese,Well,Senior,Kentucky/KY,5
Croatian,Well,Adult,Vermont/VT,5
Czech,Not well,Adult,Wisconsin/WI,5
Czech,Well,Adult,North Carolina/NC,5
Dakota languages,Not well,Youth,Texas/TX,5
Dakota languages,Very well,Youth,Wisconsin/WI,5
Dakota languages,Very well,Adult,New Hampshire/NH,5
Dakota languages,Very well,Senior,Alaska/AK,5
Danish,Well,Adult,Oklahoma/OK,5
Dari,Not well,Adult,Georgia/GA,5
Dari,Well,Adult,Louisiana/LA,5
Dutch,Well,Senior,South Dakota/SD,5
Farsi,Not well,Youth,Oregon/OR,5
Farsi,Not well,Adult,District of Columbia/DC,5
Farsi,Not well,Senior,Nebraska/NE,5
Filipino,Not well,Youth,Colorado/CO,5
Filipino,Not well,Youth,Florida/FL,5
Filipino,Not well,Senior,Iowa/IA,5
Filipino,Well,Youth,North Dakota/ND,5
Finnish,Not well,Senior,Wisconsin/WI,5
Finnish,Very well,Senior,South Carolina/SC,5
Finnish,Very well,Senior,Wyoming/WY,5
French,Not at all,Adult,Vermont/VT,5
French,Not well,Senior,Wyoming/WY,5
German,Not at all,Senior,Hawaii/HI,5
German,Not at all,Senior,Oregon/OR,5
German,Not well,Senior,New Hampshire/NH,5
Greek,Well,Adult,Iowa/IA,5
Gujarati,Not at all,Youth,Georgia/GA,5
Gujarati,Not at all,Adult,Mississippi/MS,5
Gujarati,Not at all,Senior,Utah/UT,5
Haitian,Very well,Adult,Maine/ME,5
Haitian,Very well,Adult,South Dakota/SD,5
Hawaiian,Not at all,Adult,Hawaii/HI,5
Hawaiian,Well,Youth,Georgia/GA,5
Hawaiian,Well,Adult,Florida/FL,5
Hawaiian,Very well,Youth,Oklahoma/OK,5
Hawaiian,Very well,Senior,Utah/UT,5
Hebrew,Well,Adult,Kentucky/KY,5
Hmong,Not well,Adult,New York/NY,5
Hmong,Not well,Adult,South Carolina/SC,5
Hungarian,Not well,Adult,Michigan/MI,5
